precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,cantidad_de_cocheras,cantidad_de_toiletes,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,lavavajillas,quincho,sum,sauna,termotanque,vigilancia,ascensor,caja_fuerte,internet,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,acceso_movilidad_reducida,provincia,limpieza_de_ropa,equipamiento_de_cocina,disposicion_Contrafrente,disposicion_Frente,disposicion_Interno,disposicion_Lateral,orientacion_E,orientacion_N,orientacion_NE,orientacion_NO,orientacion_O,orientacion_S,orientacion_SE,orientacion_SO,luminosidad_Luminoso,luminosidad_Muy luminoso,luminosidad_Poco luminoso,estado_general_Bueno,estado_general_Excelente,estado_general_Muy bueno,precio_m2,precio_m2_medio_localidad,precio_medio_localidad,precio_m2_medio_provincia,precio_medio_provincia
280,18,Independencia 640,"Nueva Córdoba, Córdoba",37,37,0,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5675675675675675,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,65,Bv. Illia al 100,"Nueva Córdoba, Córdoba",42,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.666666666666667,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,53,BV Illia 164,"Nueva Córdoba, Córdoba",45,40,2,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.222222222222222,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,0,BV CHACABUCO 1240,"Nueva Córdoba, Córdoba",40,40,2,1,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,65,Buenos Aires 891,"Nueva Córdoba, Córdoba",41,41,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.829268292682927,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,0,Paraná 640,"Nueva Córdoba, Córdoba",50,50,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.6,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,45,Paraná 627,"Nueva Córdoba, Córdoba",48,40,4,1,1,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.833333333333333,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,65,Avenida Hipólito Yrigoyen 165,"Nueva Córdoba, Córdoba",50,45,3,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,48,Ituzaingo al 600,"Nueva Córdoba, Córdoba",50,48,3,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.6,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,0,Paraná al 400,"Nueva Córdoba, Córdoba",45,45,4,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.222222222222222,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,72,Obispo Trejo 1320,"Nueva Córdoba, Córdoba",42,42,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.666666666666667,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,53,Poeta Lugones 240,"Nueva Córdoba, Córdoba",45,40,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.222222222222222,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,52,CRISOL 43,"Nueva Córdoba, Córdoba",50,50,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,Cordoba,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,50,Bv Pte. Umberto Arturo Illia 654 X5000AST Córdoba Argentina,"Nueva Córdoba, Córdoba",48,48,3,1,1,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.833333333333333,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,68,PARANA 475,"Nueva Córdoba, Córdoba",40,40,3,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,50,Balcarce 454,"Nueva Córdoba, Córdoba",40,40,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,33,brasil 178,"Nueva Córdoba, Córdoba",37,37,2,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5675675675675675,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,0,Buenos Aires 588,"Nueva Córdoba, Córdoba",50,50,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.6,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,40,Ituzaingo 528,"Nueva Córdoba, Córdoba",45,45,2,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.222222222222222,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,50,BUENOS AIRES 868,"Nueva Córdoba, Córdoba",50,50,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,0,San Juan  67,"Nueva Córdoba, Córdoba",50,40,2,1,1,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,46,Velez Sarsfield 1224,"Nueva Córdoba, Córdoba",39,39,2,1,1,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.17948717948718,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
280,25,Av. Poeta Lugones 38,"Nueva Córdoba, Córdoba",40,40,3,1,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,Cordoba,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.0,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
275,31,brasil 178,"Nueva Córdoba, Córdoba",37,37,2,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4324324324324325,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
270,75,Paraná 457,"Nueva Córdoba, Córdoba",47,47,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.74468085106383,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
270,70,M. T. de Alvear 940,"Nueva Córdoba, Córdoba",45,40,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
270,66,Balcarce 427,"Nueva Córdoba, Córdoba",42,0,3,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.428571428571429,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
270,40,Pasaje España 1374,"Nueva Córdoba, Córdoba",40,40,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
270,50,Obispo Trejo Y Sanabria  1300 2°,"Nueva Córdoba, Córdoba",50,45,2,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
270,70,pasaje valtodano 1350,"Nueva Córdoba, Córdoba",45,40,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
270,65,Buenos Aires 1268,"Nueva Córdoba, Córdoba",41,40,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.585365853658536,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
270,0,Presidente Santiago Derqui ,"Nueva Córdoba, Córdoba",40,40,2,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
270,50,Bolivia  133,"Nueva Córdoba, Córdoba",40,0,2,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
270,0,Balcarse 500,"Nueva Córdoba, Córdoba",43,39,2,1,1,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27906976744186,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
270,70,Pasaje valtodano ,"Nueva Córdoba, Córdoba",45,40,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
270,36,Venezuela 15,"Nueva Córdoba, Córdoba",40,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
270,0,Obispo Trejo al 1000,"Nueva Córdoba, Córdoba",39,39,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.923076923076923,6.376461369502651,346.10474308300394,5.403151893237961,495.8189111747851
