precio,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,estado_general,amoblado,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,ascensor,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado.1,acceso_movilidad_reducida,provincia,banios,seguridad,climatizacion,precio_m2,precio_m2_cubierto,precio_m2_medio,precio_m2_cubierto_medio,precio_medio,precio_m2_medio_prov,precio_m2_cubierto_medio_prov
170,entre rios 334,"San Miguel de Tucumán, Tucuman",25,25,1,1,10,Interno,0,Luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tucuman,1.0,0.0,0.33,6.8,6.8,12.364416134658708,13.195302722820088,435.64814814814815,8.931821898072663,9.892355160949876
400,Lavalle 500,"San Miguel de Tucumán, Tucuman",67,67,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tucuman,1.0,0.0,0.0,5.970149253731344,5.970149253731344,12.364416134658708,13.195302722820088,435.64814814814815,8.931821898072663,9.892355160949876
170,San Martin al 2000,"San Miguel de Tucumán, Tucuman",31,28,1,1,20,Frente,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tucuman,1.0,0.0,0.0,5.483870967741935,6.071428571428571,12.364416134658708,13.195302722820088,435.64814814814815,8.931821898072663,9.892355160949876
110,Frías Silva 680,"San Miguel de Tucumán, Tucuman",21,21,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tucuman,1.0,0.0,0.0,5.238095238095238,5.238095238095238,12.364416134658708,13.195302722820088,435.64814814814815,8.931821898072663,9.892355160949876
260,Haití 92,"San Miguel de Tucumán, Tucuman",52,48,3,2,15,Contrafrente,N,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Tucuman,2.0,0.75,0.0,5.0,5.416666666666667,12.364416134658708,13.195302722820088,435.64814814814815,8.931821898072663,9.892355160949876
1200,Gral. Urquiza 1720. Entre Concejal tribulato y España,"San Miguel, GBA Norte",170,170,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),3.0,0.0,0.0,7.0588235294117645,7.0588235294117645,5.9063447378372285,6.94987842195619,20725.79965979966,50.2740133069307,397.23216854773284
950,Sargento Cabral al 1000,"San Miguel, GBA Norte",114,114,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),2.0,0.0,0.0,8.333333333333334,8.333333333333334,5.9063447378372285,6.94987842195619,20725.79965979966,50.2740133069307,397.23216854773284
500,DOMINGO FAUSTINO SARMIENTO 1500. Entre Bartolome mitre y Belgrano,"San Miguel, GBA Norte",104,81,4,3,40,Contrafrente,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Zona Note (GBA),3.0,0.0,0.0,4.8076923076923075,6.172839506172839,5.9063447378372285,6.94987842195619,20725.79965979966,50.2740133069307,397.23216854773284
330,Arguero al 444,"San Miguel, GBA Norte",55,55,2,1,5,Interno,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.0,6.0,6.0,5.9063447378372285,6.94987842195619,20725.79965979966,50.2740133069307,397.23216854773284
400,España AL 1000 - Departamento 2 Ambientes CON Cochera SS - Edificio Torrecentro I,"San Miguel, GBA Norte",50,50,2,1,15,Frente,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.5,8.0,8.0,5.9063447378372285,6.94987842195619,20725.79965979966,50.2740133069307,397.23216854773284
500,Muñoz al 3000,"San Miguel, GBA Norte",100,100,3,2,30,Frente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.33,5.0,5.0,5.9063447378372285,6.94987842195619,20725.79965979966,50.2740133069307,397.23216854773284
450,Muñoz al 3400,"San Miguel, GBA Norte",50,50,3,2,15,Frente,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.0,9.0,9.0,5.9063447378372285,6.94987842195619,20725.79965979966,50.2740133069307,397.23216854773284
260,Av. Presidente Peron  al 1800,"San Miguel, GBA Norte",74,74,2,1,2,Interno,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.0,3.5135135135135136,3.5135135135135136,5.9063447378372285,6.94987842195619,20725.79965979966,50.2740133069307,397.23216854773284
300,Delia al 1600,"San Miguel, GBA Norte",40,40,2,1,0,Contrafrente,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Zona Note (GBA),1.0,0.75,0.0,7.5,7.5,5.9063447378372285,6.94987842195619,20725.79965979966,50.2740133069307,397.23216854773284
450,Italia 1200,"San Miguel, GBA Norte",80,70,3,2,30,Frente,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.5,5.625,6.428571428571429,5.9063447378372285,6.94987842195619,20725.79965979966,50.2740133069307,397.23216854773284
380,Rosetti Y LAS Malvinas,"San Miguel, GBA Norte",50,50,3,2,0,Frente,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.0,7.6,7.6,5.9063447378372285,6.94987842195619,20725.79965979966,50.2740133069307,397.23216854773284
360,Delia al 2600,"San Miguel, GBA Norte",75,55,3,2,5,Contrafrente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.0,4.8,6.545454545454546,5.9063447378372285,6.94987842195619,20725.79965979966,50.2740133069307,397.23216854773284
2000,SAN Pablo,"San Pablo, Derqui",550,160,5,4,0,0,0,Muy luminoso,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,Zona Note (GBA),2.0,0.75,0.5,3.6363636363636362,12.5,2.276939644130403,6.676978218913703,20725.79965979966,50.2740133069307,397.23216854773284
1400,Barrio San Pablo Pilar,"San Pablo, Derqui",550,180,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,Zona Note (GBA),3.5,0.75,0.0,2.5454545454545454,7.777777777777778,2.276939644130403,6.676978218913703,20725.79965979966,50.2740133069307,397.23216854773284
1000,SAN Pablo,"San Pablo, Derqui",552,186,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,Zona Note (GBA),3.0,0.75,0.0,1.8115942028985508,5.376344086021505,2.276939644130403,6.676978218913703,20725.79965979966,50.2740133069307,397.23216854773284
900,SAN Pablo,"San Pablo, Derqui",520,520,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),2.0,0.0,0.0,1.7307692307692308,1.7307692307692308,2.276939644130403,6.676978218913703,20725.79965979966,50.2740133069307,397.23216854773284
900,Alquiler Casa - Barrio Privado San Pablo / Pilar,"San Pablo, Derqui",542,150,4,2,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,Zona Note (GBA),3.0,0.75,0.66,1.6605166051660516,6.0,2.276939644130403,6.676978218913703,20725.79965979966,50.2740133069307,397.23216854773284
1000,SAN Ramon  al 300,"San Ramón, Zelaya",501,150,5,3,0,0,0,Muy luminoso,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Zona Note (GBA),2.5,0.0,0.0,1.996007984031936,6.666666666666667,4.525710956091282,6.668107992911143,20725.79965979966,50.2740133069307,397.23216854773284
900,pilar del este,"San Ramón, Zelaya",155,127,4,3,0,0,0,Muy luminoso,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,Zona Note (GBA),3.5,0.75,0.66,5.806451612903226,7.086614173228346,4.525710956091282,6.668107992911143,20725.79965979966,50.2740133069307,397.23216854773284
800,Casa alquiler anual 4 ambientes en San Ramón Pilar del Este lote de 570 m2,"San Ramón, Zelaya",160,130,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),1.5,0.0,0.33,5.0,6.153846153846154,4.525710956091282,6.668107992911143,20725.79965979966,50.2740133069307,397.23216854773284
750,Domingo Pratt,"San Ramón, Zelaya",130,130,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),2.0,0.0,0.0,5.769230769230769,5.769230769230769,4.525710956091282,6.668107992911143,20725.79965979966,50.2740133069307,397.23216854773284
900,San Ramón,"San Ramón, Zelaya",154,127,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),3.5,0.75,0.8300000000000001,5.8441558441558445,7.086614173228346,4.525710956091282,6.668107992911143,20725.79965979966,50.2740133069307,397.23216854773284
800,Barrio SAN Ramon - Pilar DEL Este,"San Ramón, Zelaya",185,160,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Zona Note (GBA),2.5,0.75,1.1600000000000001,4.324324324324325,5.0,4.525710956091282,6.668107992911143,20725.79965979966,50.2740133069307,397.23216854773284
330,Los Perales,"San Salvador de Jujuy, Jujuy",100,80,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jujuy,1.0,0.0,0.0,3.3,4.125,3.173469686222315,4.60134643635464,335.90909090909093,3.173469686222315,4.60134643635464
125,Ruta 2 Km 6 0,"San Salvador de Jujuy, Jujuy",35,30,2,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jujuy,1.0,0.0,0.0,3.5714285714285716,4.166666666666667,3.173469686222315,4.60134643635464,335.90909090909093,3.173469686222315,4.60134643635464
280,JUAN B. JUSTO 498,"San Salvador de Jujuy, Jujuy",106,98,5,2,50,0,0,Luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Jujuy,1.0,0.0,0.33,2.641509433962264,2.857142857142857,3.173469686222315,4.60134643635464,335.90909090909093,3.173469686222315,4.60134643635464
190,VILTIPICO 529,"San Salvador de Jujuy, Jujuy",40,38,3,1,45,Interno,0,Luminoso,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,Jujuy,1.0,0.0,0.33,4.75,5.0,3.173469686222315,4.60134643635464,335.90909090909093,3.173469686222315,4.60134643635464
340,Los Perales,"San Salvador de Jujuy, Jujuy",100,80,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jujuy,1.0,0.0,0.0,3.4,4.25,3.173469686222315,4.60134643635464,335.90909090909093,3.173469686222315,4.60134643635464
180,General Alvear 1200,"San Salvador de Jujuy, Jujuy",37,35,2,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jujuy,1.0,0.0,0.0,4.864864864864865,5.142857142857143,3.173469686222315,4.60134643635464,335.90909090909093,3.173469686222315,4.60134643635464
1500,San Sebastián - Área 1,"San Sebastián, Loma Verde",275,235,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),3.0,0.0,0.33,5.454545454545454,6.382978723404255,13.006211750530145,20.78580532096457,20725.79965979966,50.2740133069307,397.23216854773284
1500,San Sebastian Area 10 0,"San Sebastián, Loma Verde",288,200,5,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,Zona Note (GBA),3.5,0.75,0.8300000000000001,5.208333333333333,7.5,13.006211750530145,20.78580532096457,20725.79965979966,50.2740133069307,397.23216854773284
1300,Boote 3000,"San Sebastián, Loma Verde",230,190,4,3,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),2.5,0.75,0.8300000000000001,5.6521739130434785,6.842105263157895,13.006211750530145,20.78580532096457,20725.79965979966,50.2740133069307,397.23216854773284
1200,Casa alquiler anual 4 ambientes al agua en San Sebastián Área 8 Escobar lote de 867 m2,"San Sebastián, Loma Verde",149,149,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),3.0,0.0,0.33,8.053691275167786,8.053691275167786,13.006211750530145,20.78580532096457,20725.79965979966,50.2740133069307,397.23216854773284
1200,Casa-alquiler Anual- San Sebastián-escobar-al Agua,"San Sebastián, Loma Verde",200,170,5,3,0,0,0,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,Zona Note (GBA),2.5,0.0,0.0,6.0,7.0588235294117645,13.006211750530145,20.78580532096457,20725.79965979966,50.2740133069307,397.23216854773284
1200,0,"San Sebastián, Loma Verde",210,145,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,Zona Note (GBA),3.5,0.75,0.33,5.714285714285714,8.275862068965518,13.006211750530145,20.78580532096457,20725.79965979966,50.2740133069307,397.23216854773284
1100,San Sebastián,"San Sebastián, Loma Verde",165,140,4,3,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Zona Note (GBA),2.0,0.0,0.33,6.666666666666667,7.857142857142857,13.006211750530145,20.78580532096457,20725.79965979966,50.2740133069307,397.23216854773284
1100,San Sebastián,"San Sebastián, Loma Verde",140,140,4,3,10,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Zona Note (GBA),3.0,0.0,0.0,7.857142857142857,7.857142857142857,13.006211750530145,20.78580532096457,20725.79965979966,50.2740133069307,397.23216854773284
1100,San Sebastián - Área 13,"San Sebastián, Loma Verde",183,151,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),3.0,0.0,0.33,6.0109289617486334,7.28476821192053,13.006211750530145,20.78580532096457,20725.79965979966,50.2740133069307,397.23216854773284
1000,San Sebastián,"San Sebastián, Loma Verde",170,170,5,3,4,0,NO,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Zona Note (GBA),3.0,0.0,0.33,5.882352941176471,5.882352941176471,13.006211750530145,20.78580532096457,20725.79965979966,50.2740133069307,397.23216854773284
1000,San Sebastian 0,"San Sebastián, Loma Verde",150,150,4,3,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),3.0,0.0,0.0,6.666666666666667,6.666666666666667,13.006211750530145,20.78580532096457,20725.79965979966,50.2740133069307,397.23216854773284
900,Casa en Venta y Alquiler en San Sebastián 3 dormitorios Escobar 100,"San Sebastián, Loma Verde",156,156,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),3.5,0.0,0.33,5.769230769230769,5.769230769230769,13.006211750530145,20.78580532096457,20725.79965979966,50.2740133069307,397.23216854773284
900,San Sebastián,"San Sebastián, Loma Verde",154,122,5,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),3.0,0.0,0.33,5.8441558441558445,7.377049180327869,13.006211750530145,20.78580532096457,20725.79965979966,50.2740133069307,397.23216854773284
900,San Sebastian 100,"San Sebastián, Loma Verde",168,133,5,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),2.0,0.0,0.33,5.357142857142857,6.7669172932330826,13.006211750530145,20.78580532096457,20725.79965979966,50.2740133069307,397.23216854773284
850,San Sebastián,"San Sebastián, Loma Verde",150,118,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),2.0,0.0,0.33,5.666666666666667,7.203389830508475,13.006211750530145,20.78580532096457,20725.79965979966,50.2740133069307,397.23216854773284
150,ESTADOS UNIDOS 2800,"San Vicente, Córdoba",32,30,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,4.6875,5.0,4.520865317280759,4.66172252612341,5854.577346848832,34.03795675142157,37.00514482613048
150,Entre Ríos ,"San Vicente, Córdoba",30,30,1,1,1,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,5.0,5.0,4.520865317280759,4.66172252612341,5854.577346848832,34.03795675142157,37.00514482613048
190,ESTADOS UNIDOS 2336,"San Vicente, Córdoba",38,38,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,5.0,5.0,4.520865317280759,4.66172252612341,5854.577346848832,34.03795675142157,37.00514482613048
320,Entre Ríos 1778,"San Vicente, Córdoba",70,70,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,4.571428571428571,4.571428571428571,4.520865317280759,4.66172252612341,5854.577346848832,34.03795675142157,37.00514482613048
350,Agustin Garzon al 2400,"San Vicente, Córdoba",175,149,3,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,2.0,0.0,0.0,2.0,2.348993288590604,4.520865317280759,4.66172252612341,5854.577346848832,34.03795675142157,37.00514482613048
800,San Jeronimo ,"San Vicente, Córdoba",130,130,9,6,0,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Cordoba,2.0,0.5,0.8300000000000001,6.153846153846154,6.153846153846154,4.520865317280759,4.66172252612341,5854.577346848832,34.03795675142157,37.00514482613048
