precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,cantidad_de_toiletes,estado_general,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,vigilancia,ascensor,caja_fuerte,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado,acceso_movilidad_reducida,provincia
USD 600,,Bosques de Mayo,"Maipú, Mendoza",100,80,3,1,2,1 años,,,Muy luminoso,1,1,,True,,True,,,,True,,,,True,,,,,True,True,,,True,,,True,,,,,,,,,,,,,,,,True,,Mendoza
$ 560.000,,Aramburu 2150 Esquina Villa Dolores - Alimentacion,"San José, Mendoza",250,180,6,1,3,25 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 550.000,,patricios ,"Luján de Cuyo, Mendoza",280,120,5,2,3,38 años,,E,Muy luminoso,1,2,,,True,,,,,,,,,,,,,,True,,,,,,,,,True,,True,True,,True,,,True,,,,True,,,True,Mendoza
$ 550.000, $ 40.000,Gobernador Francisco Gabrielli 3315 Luzuriaga Maipú Mendoza,"Luzuriaga, Mendoza",97,74,4,1,2,A estrenar,,,Muy luminoso,1,,,,,,,,,,,,,,,,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,Mendoza
$ 550.000,,lemos ,"Guaymallén, Mendoza",240,130,3,2,2,30 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,Mendoza
$ 550.000,,Pueblo Benegas Ruta Nacional 144 km 675 Cuadro Benegas San Rafael Mendoza San Rafael Mendoza Argentina.,"San Rafael, Mendoza",2000,100,3,1,2,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 550.000,,Puente de Inca ,"Godoy Cruz, Mendoza",250,210,5,2,3,40 años,,N,Muy luminoso,1,,,True,,,,True,,,,,,,,,,,True,,,,,,,,,True,,True,True,,,,,True,True,,,,,,,Mendoza
$ 550.000,,Dr. Lemos 37,"Godoy Cruz, Mendoza",75,75,,1,2,15 años,,,Muy luminoso,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,Mendoza
$ 550.000,,IRIGOYEN Y TIERRA DEL FUEGO ,"Ciudad de Mendoza, Mendoza",200,140,,1,2,40 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 550.000,,Mitre Entre Colon y Pedro Molina,"Ciudad de Mendoza, Mendoza",85,,8,1,2,A estrenar,,,,,1,,True,,,,,,,,,,,,,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,,Mendoza
$ 550.000, $ 90.000,Irigoyen y roque saenz peña,"Godoy Cruz, Mendoza",66,57,2,1,1,8 años,,,Muy luminoso,1,,,,,,,True,,,,,,,,True,True,,,True,True,,,,,True,,True,,,,True,True,True,True,True,,True,True,True,,,True,Mendoza
$ 550.000, $ 40.000,Avenida España 918,"Ciudad de Mendoza, Mendoza",90,90,4,2,2,35 años,,,Luminoso,,,,True,,True,,True,,True,True,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,True,,Mendoza
$ 530.000, $ 40.000,Avenida España 918,"Ciudad de Mendoza, Mendoza",90,90,3,2,2,35 años,,E,Luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 530.000,,Jorge A. Calle,"Sexta Sección, Ciudad de Mendoza",195,116,4,1,2,50 años,,,Muy luminoso,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
USD 550, $ 136.000,Godoy Cruz 567,"Ciudad de Mendoza, Mendoza",75,45,2,1,1,7 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
USD 550, $ 65.000,Olascoaga al 900,"Ciudad de Mendoza, Mendoza",,,3,1,1,11 años,,SE,Muy luminoso,1,,,True,,True,,,,,,,,,True,True,,,,True,,,,,,True,,,,,,True,,,,True,,True,,True,,True,,Mendoza
USD 550, $ 15.000,Laprida 550 Carrodilla Lujan de Cuyo,"Carrodilla, Mendoza",120,95,,2,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
USD 550,,Calle Olascoaga QUINTA SECCIÓN,"Quinta Sección, Ciudad de Mendoza",51,50,2,1,1,8 años,Contrafrente,O,Muy luminoso,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
USD 530, $ 70,Vicuña Mackenna 6200. Entre Mirador azul y Inglaterra,"Ciudad de Mendoza, Mendoza",70,66,9,2,3,16 años,Frente,O,,1,,,True,,,True,,,,,,,,True,,,,,,,,,,,True,,,,,,True,,,,True,,,,True,,,,Mendoza
$ 500.000,,Capitán de Fragata Moyano 171 1er piso,"Barrio Cívico, Mendoza",80,80,3,1,3,15 años,Frente,S,Muy luminoso,,1,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 500.000, $ 130.000,Avenida Espáña  ciudad de Mendoza Mendoza,"Ciudad de Mendoza, Mendoza",138,122,6,3,4,30 años,,,Muy luminoso,1,,,,,,,,,,,,,,,,,,,True,True,,,,,True,,True,,,True,,True,,,,,,,,,,,Mendoza
$ 500.000, $ 12.000,CHILE  Y LAS HERAS ,"Ciudad de Mendoza, Mendoza",65,65,,1,2,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 500.000,,ARAMBURU . Entre CaÑadita alegre y Villa dolores,"Guaymallén, Mendoza",200,180,6,1,3,30 años,,N,,1,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,True,,True,,,,,,,,Mendoza
$ 500.000, $ 41.000,Catamarca ,"Ciudad de Mendoza, Mendoza",120,90,2,1,2,31 años,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,True,,Mendoza
$ 500.000, $ 18.000,Rincon veneto,"Guaymallén, Mendoza",2,1,,1,2,A estrenar,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 500.000, $ 16.000,FLORENCIO SANCHEZ,"Godoy Cruz, Mendoza",75,74,1,2,2,15 años,,,,1,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Mendoza
$ 500.000,,Bandera de los Andes al 3525,"San José, Mendoza",100,100,5,2,3,30 años,Frente,N,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,Mendoza
$ 500.000,,Emilio Civit 427,"Ciudad de Mendoza, Mendoza",60,60,2,1,1,6 años,,,Muy luminoso,1,,,True,,,,,,True,,,,,True,True,,,True,True,True,,True,True,True,,,True,,True,,,,True,,True,,True,True,True,,,,Mendoza
$ 500.000, $ 45.000,BELGRANO CASI PEDRO MOLINA ,"Las Heras, Mendoza",56,56,,2,1,20 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 500.000, $ 34.000,Videla Castillo 948,"El Recodo, Maipú",100,50,3,1,2,A estrenar,,,Muy luminoso,1,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,True,,True,,,,,,,,,,,,Mendoza
$ 500.000, $ 10.000,Dr Minoprio ,"Ciudad de Mendoza, Mendoza",105,100,3,2,2,10 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 500.000, $ 10.000,Dr Minoprio ,"Ciudad de Mendoza, Mendoza",105,100,3,2,2,10 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 500.000, $ 12.000,Salta 1422,"Cuarta Sección, Ciudad de Mendoza",100,70,2,2,1,10 años,Frente,,Muy luminoso,1,,,True,,True,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,Mendoza
$ 500.000,,Salta 1996,"Área Fundacional, Mendoza",100,90,8,2,3,35 años,Frente,N,Muy luminoso,1,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,True,,,,,,True,,,,,,,Mendoza
$ 500.000,,Av. Colón & Avenida Mitre,"Ciudad de Mendoza, Mendoza",90,85,4,1,2,35 años,Frente,N,Muy luminoso,,,,,,True,,True,,True,True,,,,,,,,True,True,True,,,,,True,,,,True,,,,,,,True,,,,,True,True,Mendoza
$ 490.000,,San Juan 1238,"Parque O'Higgins, Mendoza",112,112,6,2,3,60 años,Frente,E,Muy luminoso,,,,True,,,,,,True,,,,,,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,True,Mendoza
$ 480.000, $ 20.000,O higgins 1189,"Godoy Cruz, Mendoza",99,75,2,1,2,5 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 480.000,,"calle moldes 1380,dorrego,guaymallen Guaymallén Mendoza Argentina.","Guaymallén, Mendoza",60,60,,1,2,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 480.000,,Zuloaga M. A. 750,"Ciudad de Mendoza, Mendoza",60,60,2,1,1,A estrenar,Interno,,Muy luminoso,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,Mendoza
USD 500, $ 60.000,Belgrano  y Emilio Civit,"Ciudad de Mendoza, Mendoza",99,50,3,,1,3 años,,N,,1,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,True,,,True,,,,,,,,Mendoza
USD 500, $ 30.000,Av. San Martin 1167,"Ciudad de Mendoza, Mendoza",106,106,7,2,,60 años,Frente,,Muy luminoso,,1,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,Mendoza
USD 500, $ 100.000,recoleta ,"Ciudad de Mendoza, Mendoza",45,45,3,1,1,10 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
USD 500,,Laprida 550 Carrodilla Lujan de cuyo,"Luján de Cuyo, Mendoza",85,65,,1,1,7 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
USD 500, $ 15.000,Avenida Las Heras 100,"Ciudad de Mendoza, Mendoza",77,77,5,2,3,28 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,Mendoza
USD 500,,Balcarce 0,"Luján de Cuyo, Mendoza",510,428,2,2,6,74 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,True,True,True,,,True,,,,,,,,Mendoza
USD 500,,Espejo 144,"Ciudad de Mendoza, Mendoza",79,75,4,,,50 años,,N,Muy luminoso,,,,True,,True,,True,,,,,,True,,,,,True,,True,,True,,,True,,,,True,,,True,,,,,,,,,True,,Mendoza
USD 500, $ 100.000,EDIFICIO PRESIDENTE RECOLETA,"Ciudad de Mendoza, Mendoza",55,55,,1,1,10 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
USD 500, $ 6.000,COMANDANTE FOSSA ,"Ciudad de Mendoza, Mendoza",56,56,,1,2,4 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
USD 500,,Viamonte 3900,"Chacras de Coria, Mendoza",728,93,2,2,1,12 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
USD 500,,Maza 600,"Parque Central, Mendoza",353,304,8,3,5,64 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,True,,,True,,,,,,,,Mendoza
USD 500, $ 70.000,COLON 423,"Ciudad de Mendoza, Mendoza",90,80,3,1,2,25 años,,,Muy luminoso,1,,,,,,True,True,,,,,,,True,True,,,,True,True,,,,,,,,,,,True,,True,,,,True,,,,,,Mendoza
USD 500, $ 50.000,SAN LORENZO Y ESPAÑA,"Ciudad de Mendoza, Mendoza",70,70,6,2,2,20 años,,,Muy luminoso,,,,True,,True,,True,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,Mendoza
USD 500,,Montecaseros,"Maipú, Mendoza",1050,160,7,2,3,4 años,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
USD 500, $ 40.000,Julio Leónidas Aguirre 134,"Quinta Sección, Ciudad de Mendoza",55,50,2,1,1,20 años,Lateral,E,Muy luminoso,1,,,True,,,True,True,,,,,,,True,True,,,True,,True,,,True,,True,,,,,,,True,,,True,,True,True,True,,,,Mendoza
$ 470.000, $ 4.000,Paso de Los Andes 1900. Entre Suipacha y Aristobulo del valle,"Sexta Sección, Ciudad de Mendoza",150,120,6,2,3,30 años,Interno,NE,,1,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Mendoza
$ 470.000, $ 37.000,España ,"Ciudad de Mendoza, Mendoza",,69,4,,2,38 años,,,,,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,Mendoza
$ 470.000, $ 36.200,Las Cortaderas 3,"San José, Mendoza",65,65,3,2,2,4 años,,O,Muy luminoso,1,,,,,,,True,True,,,,,,,,,,,True,,,,,,,,,,True,True,,,True,,True,,True,,,,,,Mendoza
$ 470.000, $ 37.000,España ,"Ciudad de Mendoza, Mendoza",,69,4,,2,38 años,,,,,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,Mendoza
$ 470.000, $ 38.000,BIRITOS 143,"Godoy Cruz, Mendoza",95,80,3,1,2,3 años,,,Muy luminoso,1,1,,True,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,True,,,,,,,Mendoza
USD 490, $ 70.000,CALLE SAN JUAN ,"Otro, Mendoza",136,136,6,3,4,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 460.000,,guaymallen,"Capilla del Rosario, Mendoza",220,70,4,1,2,12 años,,,Muy luminoso,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Mendoza
$ 460.000,,Barrio Teresa de los Andes . Guaymallén Mendoza,"Capilla del Rosario, Mendoza",210,65,3,1,2,15 años,,E,Muy luminoso,1,1,,,,,,True,,True,,,,,,,,,True,,,,,,,,,,,True,True,,,,,,True,,,,,,,Mendoza
$ 450.000, $ 15.000,leguizamón 27 Godoy Cruz,"Godoy Cruz, Mendoza",70,65,4,1,3,16 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 450.000,,Hernan Cortez y Pinzon,"Ciudad de Mendoza, Mendoza",60,45,2,1,1,5 años,,,,1,,,,,True,,True,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,True,True,,,,,True,,Mendoza
$ 450.000,,,"Ciudad de Mendoza, Mendoza",180,180,,2,2,64 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 450.000, $ 15.000,Vieytes y Av. Juan Jose Paso . Entre Av. juan jose paso y Vieytes,"Coquimbito, Maipú",100,100,3,,2,15 años,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 450.000,,Moyano Aguirre 300,"Villa Nueva, Mendoza",120,100,4,1,3,24 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 450.000,,san martin 3198,"Ciudad de Mendoza, Mendoza",70,70,,,,25 años,,,Muy luminoso,,,,True,,True,,True,,True,,True,,True,,,,,True,,,,,,,,,,,,,,True,,,,True,,,,True,True,,Mendoza
$ 450.000, $ 15.000,Pedro Vargas 907,"Dorrego, Mendoza",95,80,3,1,2,20 años,,N,Muy luminoso,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 450.000, $ 24.000,Gutierrez 789,"Ciudad de Mendoza, Mendoza",78,78,4,1,3,50 años,,,Muy luminoso,,,,,,True,,,,,,,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,True,,Mendoza
$ 450.000,,Paso de los Andes y Fader,"Ciudad de Mendoza, Mendoza",120,120,,2,2,40 años,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 450.000, $ 14.000,La Plata 500,"Godoy Cruz, Mendoza",83,70,4,1,2,A estrenar,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,True,,,,,,,,Mendoza
$ 450.000,,Roque Saenz Peña 900,"Godoy Cruz, Mendoza",60,60,3,,2,2 años,Frente,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 450.000, $ 35.000,palma 1300,"Maipú, Mendoza",110,90,,1,2,4 años,,,Muy luminoso,1,1,,,True,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,True,,,,True,,,,,,,Mendoza
$ 450.000,,San Roque 2200,"Maipú, Mendoza",110,100,4,2,3,6 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 450.000, $ 70.000,Belgrano  casi pedro molina  ,"Ciudad de Mendoza, Mendoza",56,56,,2,2,20 años,,,,1,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 450.000,,GOBERNADOR GONZALEZ 868,"Ciudad de Mendoza, Mendoza",200,140,4,2,,15 años,,,Muy luminoso,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,Mendoza
$ 450.000, $ 38.000,BIRITOS,"Godoy Cruz, Mendoza",95,85,3,1,2,3 años,,,Muy luminoso,1,1,,True,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,True,,,,True,,,,,,,,Mendoza
$ 450.000, $ 9.000,Rivadavia 174,"Ciudad de Mendoza, Mendoza",90,75,6,1,2,45 años,Contrafrente,NO,Muy luminoso,,,,,,,,,,,,,,,,,,,True,,,,True,,True,,,,,True,True,,True,,,,,,,,,,True,Mendoza
$ 450.000, $ 54.700,Vendimiadores 635,"Ciudad de Mendoza, Mendoza",120,95,5,2,4,15 años,,,Muy luminoso,1,,,,,,,True,,,,,,,,,,,True,True,True,,,,,True,,True,,True,,,,,,,,,,,,,,Mendoza
$ 450.000,,Calle Gregorio Lemos 553,"Godoy Cruz, Mendoza",100,75,2,1,1,7 años,Frente,NO,Muy luminoso,1,,,True,,True,,True,,True,,,,True,,,,,,,,,True,,,,,,,,True,True,,,,True,,,,,,True,True,Mendoza
$ 450.000, $ 15.000,Sargento Cabral 253,"Quinta Sección, Ciudad de Mendoza",80,80,4,2,2,20 años,Interno,,Luminoso,,1,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,Mendoza
$ 440.000, $ 7.900,Rodriguez y Paso,"Luján de Cuyo, Mendoza",67,60,,1,2,4 años,,,Muy luminoso,1,,,True,True,,,True,,,,,True,,,,,,True,,,,,,,True,,,,,,True,,,,,,,,,,,,Mendoza
$ 440.000,,Calle 25 de Mayo 964,"Ciudad de Mendoza, Mendoza",,1,5,2,2,25 años,,,,1,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,Mendoza
$ 85.000,,Rio Juramento Godoy Cruz Mendoza,"Godoy Cruz, Mendoza",150,150,5,2,4,23 años,,,Muy luminoso,1,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,True,,,True,,,,True,,,,True,,,Mendoza
USD 460,,Las Cañas 1171,"Dorrego, Mendoza",80,80,,1,2,5 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 430.000,,Talcahuano 187,"Luján de Cuyo, Mendoza",530,150,6,2,2,50 años,,,,3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,Mendoza
$ 430.000, $ 45.000,Av. España 1055 M5500 Mendoza,"Quinta Sección, Ciudad de Mendoza",70,70,3,2,2,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,Mendoza
$ 430.000, $ 15,las cañas 700,"Dorrego, Mendoza",50,50,2,1,1,5 años,,N,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
USD 450,,Nahuel Huapi al 200,"Luján de Cuyo, Mendoza",65,65,4,1,2,3 años,Frente,E,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
USD 450, $ 17.000,PERITO MORENO 240,"Godoy Cruz, Mendoza",77,77,3,1,2,1 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
USD 450,,Avenida Pedro Molina 100,"Ciudad de Mendoza, Mendoza",75,75,3,1,2,14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
USD 450, $ 12.000,Roque Saenz Peña 1285,"Godoy Cruz, Mendoza",70,70,3,1,,5 años,,,Muy luminoso,1,1,,True,,True,,,,True,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,True,,Mendoza
USD 450,,12 de Febrero 2972,"Sexta Sección, Ciudad de Mendoza",140,130,3,2,2,25 años,,NE,Muy luminoso,1,,,,,,True,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 420.000,,El Limón al 3829,"San José, Mendoza",850,95,5,2,3,A estrenar,,,Muy luminoso,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,Mendoza
$ 420.000,,Salta y Leonardo Da Vinci,"San Rafael, Mendoza",160,110,4,2,3,A estrenar,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 420.000,,Davila 4173 Mza 8 Casa 10 Barrio Cadore,"San José, Mendoza",200,160,4,1,3,A estrenar,,,,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 420.000, $ 70.000,San MARTIN 202 -  SEGUNDA SECCION OESTE -CIUDAD - MENDOZA,"Ciudad de Mendoza, Mendoza",101,93,,2,3,44 años,,,,1,,,,,True,,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,True,,Mendoza
$ 420.000,,Adolfo Calle 9173,"Rodeo de la Cruz, Mendoza",200,110,4,1,2,15 años,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 420.000,,Juan B. Justo & Paso de los Andes,"Godoy Cruz, Mendoza",250,180,,2,3,15 años,Interno,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,Mendoza
$ 420.000,,Paso de los Andes 2257,"Sexta Sección, Ciudad de Mendoza",75,75,3,1,2,8 años,Interno,NE,Luminoso,1,1,,True,,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 410.000,,PORTUGAL 6358,"Santa Ana, Guaymallén",200,75,4,1,2,30 años,,N,Muy luminoso,1,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,True,,,True,,,True,True,,,,,,,Mendoza
$ 410.000, $ 18.000,Primitivo de la reta 680 Godoy Cruz (5501) Mendoza ,"Godoy Cruz, Mendoza",72,68,3,1,,20 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
USD 420,,Santiago del Estero 740,"Godoy Cruz, Mendoza",54,50,2,1,1,3 años,,,Muy luminoso,1,,,,,,,,,,,,,,,,,,,True,True,,True,,,,,,,,,,,True,,True,,True,,,,,,Mendoza
$ 400.000,,Capitán de Fragata Moyano 171 2do piso,"Barrio Cívico, Mendoza",70,65,3,1,2,15 años,Frente,S,Muy luminoso,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 400.000, $ 32.000,Av. Belgrano ,"Ciudad de Mendoza, Mendoza",66,55,1,1,1,10 años,,O,Muy luminoso,,,,,,,,,,True,,,,,,True,,,,,True,,,True,,True,,,,,,,,True,,True,,True,,True,,,,Mendoza
$ 400.000, $ 10.000,CALLE SAN JUAN N°1171 CIUDAD DE MENDOZA ,"Ciudad de Mendoza, Mendoza",60,50,3,1,2,15 años,,,Luminoso,,,,,,,,True,,,,,,,,,,,True,True,True,,,,True,,,True,,,True,,,,,,,,,,,,,Mendoza
$ 400.000,,CALLE AVELINO MAURE N°251 ,"Godoy Cruz, Mendoza",60,55,3,1,2,15 años,,,Luminoso,1,1,,,,,,,,,,,,,,,,,True,,True,,,,True,,,True,,,,,,,,,,,,,,,,Mendoza
$ 400.000, $ 13.000,ayacucho,"Cuarta Sección, Ciudad de Mendoza",88,70,5,1,2,12 años,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,True,,,,,,True,,,,,,,,Mendoza
$ 400.000, $ 66.000,Colon 423- Piso 2 Dto 4 -edificio Recoleta -,"Ciudad de Mendoza, Mendoza",,,,1,1,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 400.000,,Gutierrez y Jenner,"San José, Mendoza",60,60,3,1,2,1 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,Mendoza
$ 400.000,,LAS ORQUIDEAS 2335,"Las Heras, Mendoza",200,120,5,2,4,30 años,,,Muy luminoso,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Mendoza
$ 400.000,,Paso de los Andes  2798 .sexta Sección.ciudad,"Ciudad de Mendoza, Mendoza",,,3,1,2,20 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 400.000, $ 3.000,CALLE FASCIOLO ,"Las Heras, Mendoza",70,70,,2,2,7 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 400.000, $ 30,peru 2800,"Carrodilla, Mendoza",62,62,2,1,1,6 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
$ 400.000,,Gutierrez y Jenner,"San José, Mendoza",60,60,3,1,2,1 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,Mendoza
$ 400.000, $ 33.000,25 DE MAYO 451,"Dorrego, Mendoza",97,72,4,1,2,8 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendoza
